"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PD98L5YM","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160210_00000958/fox-marama-debate-on-prime-minister-s-statement","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:33:47","2017-11-28 22:33:47","2017-11-28 22:33:47","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/Z95YIMB8/fox-marama-debate-on-prime-minister-s-statement.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPYW4B58","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160211_00000943/fox-marama-debate-on-prime-minister-s-statement","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:33:29","2017-11-28 22:33:29","2017-11-28 22:33:29","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/NCPNSJEC/fox-marama-debate-on-prime-minister-s-statement.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DKRHAD6","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160309_00001235/flavell-te-ururoa-m%C4%81ori-language-te-reo-m%C4%81ori-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:32:41","2017-11-28 22:32:41","2017-11-28 22:32:41","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/6CITRHPN/flavell-te-ururoa-māori-language-te-reo-māori-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L67DB4GE","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160309_00001321/roche-denise-m%C4%81ori-language-te-reo-m%C4%81ori-bill-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:31:46","2017-11-28 22:31:46","2017-11-28 22:31:46","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9SQPQ8IM/roche-denise-māori-language-te-reo-māori-bill-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTRGC865","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160309_00001321/roche-denise-m%C4%81ori-language-te-reo-m%C4%81ori-bill-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:31:09","2017-11-28 22:31:09","2017-11-28 22:31:09","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/LHH3R44P/roche-denise-māori-language-te-reo-māori-bill-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENQ9TR3X","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160318_00000218/flavell-te-ururoa-taranaki-iwi-claims-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:20:25","2017-11-28 22:20:25","2017-11-28 22:20:25","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/XBRFLW8Q/flavell-te-ururoa-taranaki-iwi-claims-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R94VX8HQ","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160407_00000985/flavell-te-ururoa-te-pire-m%C5%8D-te-reo-m%C4%81ori-m%C4%81ori-language","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:19:57","2017-11-28 22:19:57","2017-11-28 22:19:57","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/GD9PG5XN/flavell-te-ururoa-te-pire-mō-te-reo-māori-māori-language.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BI5Y8VWD","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160415_00000009/flavell-te-ururoa-tauranga-moana-iwi-collective-redress","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:19:32","2017-11-28 22:19:32","2017-11-28 22:19:32","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/EQLKERYF/flavell-te-ururoa-tauranga-moana-iwi-collective-redress.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9LG8BSR","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160414_00000511/fox-marama-oral-questions-questions-to-ministers","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:19:15","2017-11-28 22:19:15","2017-11-28 22:19:15","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/W6KJJTAZ/fox-marama-oral-questions-questions-to-ministers.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23ZGPJVY","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160414_00000511/fox-marama-oral-questions-questions-to-ministers","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:19:01","2017-11-28 22:19:01","2017-11-28 22:19:01","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/VJ3MFPU5/fox-marama-oral-questions-questions-to-ministers.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9J3DRG8","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160414_00000856/flavell-te-ururoa-te-pire-m%C5%8D-te-reo-m%C4%81ori-m%C4%81ori-language","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:18:40","2017-11-28 22:18:40","2017-11-28 22:18:40","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/22X9RQAS/flavell-te-ururoa-te-pire-mō-te-reo-māori-māori-language.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBMI8P39","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160414_00000890/flavell-te-ururoa-te-pire-m%C5%8D-te-reo-m%C4%81ori-m%C4%81ori-language","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:18:03","2017-11-28 22:18:03","2017-11-28 22:18:03","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/VQAG7SWA/flavell-te-ururoa-te-pire-mō-te-reo-māori-māori-language.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CB4P2XM8","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160511_00001024/flavell-te-ururoa-te-ture-whenua-m%C4%81ori-bill-first-reading","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:17:47","2017-11-28 22:17:47","2017-11-28 22:17:47","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/8ETLD2L9/flavell-te-ururoa-te-ture-whenua-māori-bill-first-reading.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KCH8CPH","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160528_00000009/flavell-te-ururoa-hineuru-claims-settlement-bill-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:16:49","2017-11-28 22:16:49","2017-11-28 22:16:49","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/XI9C8III/flavell-te-ururoa-hineuru-claims-settlement-bill-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RITT8YZS","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160528_00000045/flavell-te-ururoa-hineuru-claims-settlement-bill-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:16:30","2017-11-28 22:16:30","2017-11-28 22:16:30","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/YLQ9XGGL/flavell-te-ururoa-hineuru-claims-settlement-bill-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BNSUFFS","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160528_00000127/flavell-te-ururoa-ng%C4%81i-te-rangi-and-ng%C4%81-p%C5%8Dtiki-claims","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:16:11","2017-11-28 22:16:11","2017-11-28 22:16:11","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/W5P9YRR7/flavell-te-ururoa-ngāi-te-rangi-and-ngā-pōtiki-claims.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVXLX72T","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160528_00000127/flavell-te-ururoa-ng%C4%81i-te-rangi-and-ng%C4%81-p%C5%8Dtiki-claims","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:15:51","2017-11-28 22:15:51","2017-11-28 22:15:51","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/XL5TMSHF/flavell-te-ururoa-ngāi-te-rangi-and-ngā-pōtiki-claims.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUYMELLJ","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20160528_00000286/flavell-te-ururoa-te-awa-tupua-whanganui-river-claims","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-28 22:15:34","2017-11-28 22:15:34","2017-11-28 22:15:34","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/FKQ6WKZA/flavell-te-ururoa-te-awa-tupua-whanganui-river-claims.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
